period,value,released,version
2011 JUL,-1452,2024-02-15,v115
2011 JUN,-1688,2024-02-15,v115
2011 MAR,-539,2024-02-15,v115
2011 MAY,-4239,2024-02-15,v115
2011 NOV,-1749,2024-02-15,v115
2011 OCT,-1078,2024-02-15,v115
2011 Q1,793,2024-02-15,v115
2011 Q2,-5713,2024-02-15,v115
2011 SEP,-2621,2024-02-15,v115
2012 APR,-3278,2024-02-15,v115
2012 AUG,-2383,2024-02-15,v115
2012 DEC,-1080,2024-02-15,v115
2012 FEB,530,2024-02-15,v115
2012 JAN,-779,2024-02-15,v115
2012 JUL,-463,2024-02-15,v115
2012 JUN,-3146,2024-02-15,v115
2012 MAR,-44,2024-02-15,v115
2012 MAY,-1878,2024-02-15,v115
2012 NOV,-1321,2024-02-15,v115
2012 OCT,-2006,2024-02-15,v115
2012 Q1,-293,2024-02-15,v115
2012 Q2,-8302,2024-02-15,v115
2012 Q3,-3944,2024-02-15,v115
2012 Q4,-4407,2024-02-15,v115
2012 SEP,-1098,2024-02-15,v115
2013 APR,-1435,2024-02-15,v115
2013 AUG,-559,2024-02-15,v115
2013 DEC,-1473,2024-02-15,v115
2013 FEB,-293,2024-02-15,v115
2013 JAN,-818,2024-02-15,v115
2013 JUL,-2100,2024-02-15,v115
2013 JUN,-2598,2024-02-15,v115
2013 MAR,-435,2024-02-15,v115
2013 MAY,-2718,2024-02-15,v115
2013 NOV,-4719,2024-02-15,v115
2013 OCT,-4956,2024-02-15,v115
2013 Q1,-1546,2024-02-15,v115
2013 Q2,-6751,2024-02-15,v115
2013 Q3,-5855,2024-02-15,v115
2013 Q4,-11148,2024-02-15,v115
2013 SEP,-3196,2024-02-15,v115
2014 APR,-1857,2024-02-15,v115
2014 AUG,-3020,2024-02-15,v115
2014 DEC,-6915,2024-02-15,v115
2014 FEB,-2221,2024-02-15,v115
2014 JAN,-3243,2024-02-15,v115
2014 JUL,-3928,2024-02-15,v115
2014 JUN,-2363,2024-02-15,v115
2014 MAR,-1374,2024-02-15,v115
2014 MAY,-1427,2024-02-15,v115
2014 NOV,-4231,2024-02-15,v115
2014 OCT,-3236,2024-02-15,v115
2014 SEP,-2362,2024-02-15,v115
2015 APR,-1420,2024-02-15,v115
2015 AUG,-1968,2024-02-15,v115
2015 DEC,-864,2024-02-15,v115
2015 JUL,-3582,2024-02-15,v115
2015 JUN,-1086,2024-02-15,v115
2015 MAY,-509,2024-02-15,v115
2015 NOV,-2092,2024-02-15,v115
2015 OCT,-4357,2024-02-15,v115
2015 SEP,-2338,2024-02-15,v115
2016 APR,-2411,2024-02-15,v115
2016 AUG,-6422,2024-02-15,v115
2016 DEC,-2388,2024-02-15,v115
2016 FEB,-3401,2024-02-15,v115
2016 JAN,-929,2024-02-15,v115
2016 JUL,-4827,2024-02-15,v115
2016 JUN,-3579,2024-02-15,v115
2016 MAR,-3383,2024-02-15,v115
2016 MAY,-347,2024-02-15,v115
2016 NOV,-2851,2024-02-15,v115
2016 OCT,-1788,2024-02-15,v115
2016 Q1,-7713,2024-02-15,v115
2016 Q4,-7027,2024-02-15,v115
2016 SEP,-5430,2024-02-15,v115
2017 APR,-920,2024-02-15,v115
2017 AUG,-2610,2024-02-15,v115
2017 DEC,-2315,2024-02-15,v115
2017 FEB,-1744,2024-02-15,v115
2017 JAN,-2014,2024-02-15,v115
2017 JUL,-2576,2024-02-15,v115
2017 MAR,-3043,2024-02-15,v115
2017 MAY,-2486,2024-02-15,v115
2017 NOV,-2964,2024-02-15,v115
2017 OCT,-1312,2024-02-15,v115
2017 SEP,-1722,2024-02-15,v115
2018 APR,-2818,2024-02-15,v115
2018 AUG,-3261,2024-02-15,v115
2018 DEC,-4624,2024-02-15,v115
2018 FEB,-791,2024-02-15,v115
2018 JAN,-3207,2024-02-15,v115
2018 JUL,-1213,2024-02-15,v115
2018 JUN,-804,2024-02-15,v115
2018 MAR,-3316,2024-02-15,v115
2018 MAY,-2576,2024-02-15,v115
2018 NOV,-3445,2024-02-15,v115
2018 OCT,-2920,2024-02-15,v115
2018 Q1,-7314,2024-02-15,v115
2018 Q2,-6198,2024-02-15,v115
2018 Q3,-5253,2024-02-15,v115
2018 Q4,-10989,2024-02-15,v115
2018 SEP,-779,2024-02-15,v115
2019 APR,-5584,2024-02-15,v115
2019 AUG,-2372,2024-02-15,v115
2019 DEC,7647,2024-02-15,v115
2019 FEB,-9225,2024-02-15,v115
2019 JAN,-8354,2024-02-15,v115
2019 JUL,286,2024-02-15,v115
2019 JUN,-976,2024-02-15,v115
2019 MAR,-9032,2024-02-15,v115
2019 MAY,-3174,2024-02-15,v115
2019 NOV,4667,2024-02-15,v115
2019 OCT,-2644,2024-02-15,v115
2019 Q1,-26611,2024-02-15,v115
2019 Q2,-9734,2024-02-15,v115
2019 Q3,-4501,2024-02-15,v115
2019 Q4,9670,2024-02-15,v115
2019 SEP,-2415,2024-02-15,v115
2023,-36552,2024-02-15,v115
2023 APR,-1674,2024-02-15,v115
2023 AUG,-3408,2024-02-15,v115
2023 DEC,-2603,2024-02-15,v115
2023 FEB,-2942,2024-02-15,v115
2023 JAN,-3170,2024-02-15,v115
2023 JUL,-1798,2024-02-15,v115
2023 JUN,-2671,2024-02-15,v115
2023 MAR,-2642,2024-02-15,v115
2023 MAY,-5791,2024-02-15,v115
2023 NOV,-3723,2024-02-15,v115
2023 OCT,-4544,2024-02-15,v115
2023 Q1,-8754,2024-02-15,v115
2023 Q2,-10136,2024-02-15,v115
2023 Q3,-6792,2024-02-15,v115
2023 Q4,-10870,2024-02-15,v115
2023 SEP,-1586,2024-02-15,v115
2024 JAN,-3129,2024-03-13,v116
2023,-33377,2024-04-11,v117
2023 APR,-1588,2024-04-11,v117
2023 AUG,-3477,2024-04-11,v117
2023 DEC,-621,2024-04-11,v117
2023 FEB,-3172,2024-04-11,v117
2023 JAN,-3557,2024-04-11,v117
2023 JUL,-1665,2024-04-11,v117
2023 JUN,-2438,2024-04-11,v117
2023 MAR,-3261,2024-04-11,v117
2023 MAY,-5316,2024-04-11,v117
2023 NOV,-2405,2024-04-11,v117
2023 OCT,-4327,2024-04-11,v117
2023 Q1,-9990,2024-04-11,v117
2023 Q2,-9342,2024-04-11,v117
2023 Q3,-6692,2024-04-11,v117
2023 Q4,-7353,2024-04-11,v117
2023 SEP,-1550,2024-04-11,v117
2024 FEB,-2291,2024-04-11,v117
2024 JAN,-2205,2024-04-11,v117
2024 FEB,-1478,2024-05-09,v118
2024 JAN,-1492,2024-05-09,v118
2024 MAR,-1098,2024-05-09,v118
2024 Q1,-4068,2024-05-09,v118
2024 APR,-6750,2024-06-11,v119
2024 APR,-6423,2024-07-10,v120
2024 FEB,-1071,2024-07-10,v120
2024 JAN,-805,2024-07-10,v120
2024 MAR,-1434,2024-07-10,v120
2024 MAY,-4894,2024-07-10,v120
2024 Q1,-3310,2024-07-10,v120
2024 APR,-7684,2024-08-14,v121
2024 JUN,-5324,2024-08-14,v121
2024 MAY,-5770,2024-08-14,v121
2024 Q2,-18778,2024-08-14,v121
2024 JUL,-7514,2024-09-10,v122
2020,11747,2024-10-10,v123
2020 APR,8136,2024-10-10,v123
2020 AUG,1361,2024-10-10,v123
2020 DEC,-6390,2024-10-10,v123
2020 FEB,-1647,2024-10-10,v123
2020 JAN,2526,2024-10-10,v123
2020 JUL,1460,2024-10-10,v123
2020 JUN,3666,2024-10-10,v123
2020 MAR,1445,2024-10-10,v123
2020 MAY,9128,2024-10-10,v123
2020 NOV,-3646,2024-10-10,v123
2020 OCT,-1853,2024-10-10,v123
2020 Q1,2324,2024-10-10,v123
2020 Q2,20930,2024-10-10,v123
2020 Q3,382,2024-10-10,v123
2020 Q4,-11889,2024-10-10,v123
2020 SEP,-2439,2024-10-10,v123
2021,-5119,2024-10-10,v123
2021 APR,2253,2024-10-10,v123
2021 AUG,-3895,2024-10-10,v123
2021 DEC,-1103,2024-10-10,v123
2021 FEB,-886,2024-10-10,v123
2021 JAN,-2837,2024-10-10,v123
2021 JUL,-3774,2024-10-10,v123
2021 JUN,621,2024-10-10,v123
2021 MAR,2784,2024-10-10,v123
2021 MAY,4141,2024-10-10,v123
2021 NOV,-38,2024-10-10,v123
2021 OCT,1880,2024-10-10,v123
2021 Q1,-939,2024-10-10,v123
2021 Q2,7015,2024-10-10,v123
2021 Q3,-11934,2024-10-10,v123
2021 Q4,739,2024-10-10,v123
2021 SEP,-4265,2024-10-10,v123
2022,-44115,2024-10-10,v123
2022 APR,-6866,2024-10-10,v123
2022 AUG,-2390,2024-10-10,v123
2022 DEC,-908,2024-10-10,v123
2022 FEB,-7897,2024-10-10,v123
2022 JAN,-11404,2024-10-10,v123
2022 JUL,-2793,2024-10-10,v123
2022 JUN,-7671,2024-10-10,v123
2022 MAR,-8058,2024-10-10,v123
2022 MAY,-7669,2024-10-10,v123
2022 NOV,3844,2024-10-10,v123
2022 OCT,5625,2024-10-10,v123
2022 Q1,-27359,2024-10-10,v123
2022 Q2,-22206,2024-10-10,v123
2022 Q3,-3111,2024-10-10,v123
2022 Q4,8561,2024-10-10,v123
2022 SEP,2072,2024-10-10,v123
2023,-15056,2024-10-10,v123
2023 APR,568,2024-10-10,v123
2023 AUG,-2242,2024-10-10,v123
2023 DEC,772,2024-10-10,v123
2023 FEB,-1385,2024-10-10,v123
2023 JAN,-1908,2024-10-10,v123
2023 JUL,-454,2024-10-10,v123
2023 JUN,-808,2024-10-10,v123
2023 MAR,-560,2024-10-10,v123
2023 MAY,-4414,2024-10-10,v123
2023 NOV,-1081,2024-10-10,v123
2023 OCT,-3472,2024-10-10,v123
2023 Q1,-3853,2024-10-10,v123
2023 Q2,-4654,2024-10-10,v123
2023 Q3,-2768,2024-10-10,v123
2023 Q4,-3781,2024-10-10,v123
2023 SEP,-72,2024-10-10,v123
2024 APR,-6196,2024-10-10,v123
2024 AUG,-955,2024-10-10,v123
2024 FEB,-423,2024-10-10,v123
2024 JAN,-503,2024-10-10,v123
2024 JUL,-4712,2024-10-10,v123
2024 JUN,-5141,2024-10-10,v123
2024 MAR,-1033,2024-10-10,v123
2024 MAY,-4576,2024-10-10,v123
2024 Q1,-1959,2024-10-10,v123
2024 Q2,-15913,2024-10-10,v123
2024 AUG,-2015,2024-11-15,v124
2024 JUL,-5088,2024-11-15,v124
2024 Q3,-10565,2024-11-15,v124
2024 SEP,-3462,2024-11-15,v124
2024 OCT,-3718,2024-12-13,v125
2023,-21413,2025-01-16,v126
2023 APR,-431,2025-01-16,v126
2023 AUG,-2881,2025-01-16,v126
2023 DEC,1099,2025-01-16,v126
2023 FEB,-2282,2025-01-16,v126
2023 JAN,-2771,2025-01-16,v126
2023 JUL,-1013,2025-01-16,v126
2023 JUN,-1911,2025-01-16,v126
2023 MAR,-1575,2025-01-16,v126
2023 MAY,-5457,2025-01-16,v126
2023 NOV,-629,2025-01-16,v126
2023 OCT,-2702,2025-01-16,v126
2023 Q1,-6628,2025-01-16,v126
2023 Q2,-7799,2025-01-16,v126
2023 Q3,-4754,2025-01-16,v126
2023 Q4,-2232,2025-01-16,v126
2023 SEP,-860,2025-01-16,v126
2024 APR,-4934,2025-01-16,v126
2024 AUG,-175,2025-01-16,v126
2024 FEB,167,2025-01-16,v126
2024 JAN,127,2025-01-16,v126
2024 JUL,-3505,2025-01-16,v126
2024 JUN,-3652,2025-01-16,v126
2024 MAR,-549,2025-01-16,v126
2024 MAY,-3755,2025-01-16,v126
2024 NOV,-4757,2025-01-16,v126
2024 OCT,-5014,2025-01-16,v126
2024 Q1,-255,2025-01-16,v126
2024 Q2,-12341,2025-01-16,v126
2024 Q3,-4869,2025-01-16,v126
2024 SEP,-1189,2025-01-16,v126
2024,-27953,2025-02-13,v127
2024 APR,-4848,2025-02-13,v127
2024 AUG,405,2025-02-13,v127
2024 DEC,-2816,2025-02-13,v127
2024 FEB,-82,2025-02-13,v127
2024 JAN,319,2025-02-13,v127
2024 JUL,-3846,2025-02-13,v127
2024 JUN,-3671,2025-02-13,v127
2024 MAR,-556,2025-02-13,v127
2024 MAY,-3764,2025-02-13,v127
2024 NOV,-4350,2025-02-13,v127
2024 OCT,-4376,2025-02-13,v127
2024 Q1,-319,2025-02-13,v127
2024 Q2,-12283,2025-02-13,v127
2024 Q3,-3809,2025-02-13,v127
2024 Q4,-11542,2025-02-13,v127
2024 SEP,-368,2025-02-13,v127
2023,-29105,2025-03-28,v128
2023 APR,-1501,2025-03-28,v128
2023 AUG,-2988,2025-03-28,v128
2023 DEC,446,2025-03-28,v128
2023 FEB,-3295,2025-03-28,v128
2023 JAN,-3807,2025-03-28,v128
2023 JUL,-1171,2025-03-28,v128
2023 JUN,-2815,2025-03-28,v128
2023 MAR,-2502,2025-03-28,v128
2023 MAY,-6158,2025-03-28,v128
2023 NOV,-711,2025-03-28,v128
2023 OCT,-3286,2025-03-28,v128
2023 Q1,-9604,2025-03-28,v128
2023 Q2,-10474,2025-03-28,v128
2023 Q3,-5476,2025-03-28,v128
2023 Q4,-3551,2025-03-28,v128
2023 SEP,-1317,2025-03-28,v128
2024,-32275,2025-03-28,v128
2024 APR,-5752,2025-03-28,v128
2024 AUG,259,2025-03-28,v128
2024 DEC,-3184,2025-03-28,v128
2024 FEB,-228,2025-03-28,v128
2024 JAN,-72,2025-03-28,v128
2024 JUL,-4620,2025-03-28,v128
2024 JUN,-4520,2025-03-28,v128
2024 MAR,-683,2025-03-28,v128
2024 MAY,-4536,2025-03-28,v128
2024 NOV,-5167,2025-03-28,v128
2024 OCT,-4132,2025-03-28,v128
2024 Q1,-983,2025-03-28,v128
2024 Q2,-14808,2025-03-28,v128
2024 Q3,-4001,2025-03-28,v128
2024 Q4,-12483,2025-03-28,v128
2024 SEP,360,2025-03-28,v128
2025 JAN,-596,2025-03-28,v128
2025 FEB,-1956,2025-04-10,v129
2025 JAN,301,2025-04-10,v129
2025 FEB,-4856,2025-05-14,v130
2025 JAN,-2046,2025-05-14,v130
2025 MAR,-3696,2025-05-14,v130
2025 Q1,-10598,2025-05-14,v130
2025 APR,-7026,2025-06-11,v131
2025 APR,-6502,2025-07-10,v132
2025 FEB,-5323,2025-07-10,v132
2025 JAN,-2161,2025-07-10,v132
2025 MAR,-4859,2025-07-10,v132
2025 MAY,-5699,2025-07-10,v132
2025 Q1,-12343,2025-07-10,v132
2025 APR,-4811,2025-08-13,v133
2025 JUN,-5015,2025-08-13,v133
2025 MAY,-4548,2025-08-13,v133
2025 Q2,-14374,2025-08-13,v133
2025 JUL,-5260,2025-09-11,v134
1997,5113,2025-10-15,v135
1997 APR,402,2025-10-15,v135
1997 AUG,607,2025-10-15,v135
1997 DEC,520,2025-10-15,v135
1997 FEB,961,2025-10-15,v135
1997 JAN,1253,2025-10-15,v135
1997 JUL,51,2025-10-15,v135
1997 JUN,-372,2025-10-15,v135
1997 MAR,-74,2025-10-15,v135
1997 MAY,195,2025-10-15,v135
1997 NOV,214,2025-10-15,v135
1997 OCT,569,2025-10-15,v135
1997 Q1,2140,2025-10-15,v135
1997 Q2,225,2025-10-15,v135
1997 Q3,1445,2025-10-15,v135
1997 Q4,1303,2025-10-15,v135
1997 SEP,787,2025-10-15,v135
1998,-4995,2025-10-15,v135
1998 APR,-40,2025-10-15,v135
1998 AUG,-531,2025-10-15,v135
1998 DEC,-565,2025-10-15,v135
1998 FEB,-249,2025-10-15,v135
1998 JAN,514,2025-10-15,v135
1998 JUL,-441,2025-10-15,v135
1998 JUN,-752,2025-10-15,v135
1998 MAR,-563,2025-10-15,v135
1998 MAY,-593,2025-10-15,v135
1998 NOV,-549,2025-10-15,v135
1998 OCT,-268,2025-10-15,v135
1998 Q1,-298,2025-10-15,v135
1998 Q2,-1385,2025-10-15,v135
1998 Q3,-1930,2025-10-15,v135
1998 Q4,-1382,2025-10-15,v135
1998 SEP,-958,2025-10-15,v135
1999,-10963,2025-10-15,v135
1999 APR,-876,2025-10-15,v135
1999 AUG,-1109,2025-10-15,v135
1999 DEC,-522,2025-10-15,v135
1999 FEB,-1353,2025-10-15,v135
1999 JAN,-1494,2025-10-15,v135
1999 JUL,-1058,2025-10-15,v135
1999 JUN,-1305,2025-10-15,v135
1999 MAR,-1235,2025-10-15,v135
1999 MAY,-535,2025-10-15,v135
1999 NOV,-439,2025-10-15,v135
1999 Q1,-4082,2025-10-15,v135
1999 Q2,-2716,2025-10-15,v135
1999 Q3,-2621,2025-10-15,v135
1999 Q4,-1544,2025-10-15,v135
1999 SEP,-454,2025-10-15,v135
2000,-13537,2025-10-15,v135
2000 APR,-1041,2025-10-15,v135
2000 AUG,-1127,2025-10-15,v135
2000 DEC,-1600,2025-10-15,v135
2000 FEB,-769,2025-10-15,v135
2000 JAN,-1041,2025-10-15,v135
2000 JUL,-2215,2025-10-15,v135
2000 JUN,-504,2025-10-15,v135
2000 MAR,-339,2025-10-15,v135
2000 MAY,-570,2025-10-15,v135
2000 NOV,-1695,2025-10-15,v135
2000 OCT,-1339,2025-10-15,v135
2000 Q1,-2149,2025-10-15,v135
2000 Q2,-2115,2025-10-15,v135
2000 Q3,-4639,2025-10-15,v135
2000 Q4,-4634,2025-10-15,v135
2000 SEP,-1297,2025-10-15,v135
2001,-19969,2025-10-15,v135
2001 APR,-1564,2025-10-15,v135
2001 AUG,-2552,2025-10-15,v135
2001 DEC,-2330,2025-10-15,v135
2001 FEB,-793,2025-10-15,v135
2001 JAN,-798,2025-10-15,v135
2001 JUL,-1943,2025-10-15,v135
2001 JUN,-2318,2025-10-15,v135
2001 MAR,-1170,2025-10-15,v135
2001 MAY,-1700,2025-10-15,v135
2001 NOV,-1562,2025-10-15,v135
2001 OCT,-1505,2025-10-15,v135
2001 Q1,-2761,2025-10-15,v135
2001 Q2,-5582,2025-10-15,v135
2001 Q3,-6229,2025-10-15,v135
2001 Q4,-5397,2025-10-15,v135
2001 SEP,-1734,2025-10-15,v135
2002,-28351,2025-10-15,v135
2002 APR,-2658,2025-10-15,v135
2002 AUG,-2169,2025-10-15,v135
2002 DEC,-2351,2025-10-15,v135
2002 FEB,-2378,2025-10-15,v135
2002 JAN,-1500,2025-10-15,v135
2002 JUL,-2171,2025-10-15,v135
2002 JUN,-2615,2025-10-15,v135
2002 MAR,-2416,2025-10-15,v135
2002 MAY,-1773,2025-10-15,v135
2002 NOV,-3530,2025-10-15,v135
2002 OCT,-2830,2025-10-15,v135
2002 Q1,-6294,2025-10-15,v135
2002 Q2,-7046,2025-10-15,v135
2002 Q3,-6300,2025-10-15,v135
2002 Q4,-8711,2025-10-15,v135
2002 SEP,-1960,2025-10-15,v135
2003,-26901,2025-10-15,v135
2003 APR,-873,2025-10-15,v135
2003 AUG,-2050,2025-10-15,v135
2003 DEC,-2581,2025-10-15,v135
2003 FEB,-1688,2025-10-15,v135
2003 JAN,-1620,2025-10-15,v135
2003 JUL,-1887,2025-10-15,v135
2003 JUN,-3109,2025-10-15,v135
2003 MAR,-2555,2025-10-15,v135
2003 MAY,-2344,2025-10-15,v135
2003 NOV,-2561,2025-10-15,v135
2003 OCT,-2356,2025-10-15,v135
2003 Q1,-5863,2025-10-15,v135
2003 Q2,-6326,2025-10-15,v135
2003 Q3,-7214,2025-10-15,v135
2003 Q4,-7498,2025-10-15,v135
2003 SEP,-3277,2025-10-15,v135
2004,-30783,2025-10-15,v135
2004 APR,-2226,2025-10-15,v135
2004 AUG,-3273,2025-10-15,v135
2004 DEC,-2043,2025-10-15,v135
2004 FEB,-2178,2025-10-15,v135
2004 JAN,-3200,2025-10-15,v135
2004 JUL,-2940,2025-10-15,v135
2004 JUN,-2964,2025-10-15,v135
2004 MAR,-2047,2025-10-15,v135
2004 MAY,-2838,2025-10-15,v135
2004 NOV,-1910,2025-10-15,v135
2004 OCT,-2835,2025-10-15,v135
2004 Q1,-7425,2025-10-15,v135
2004 Q2,-8028,2025-10-15,v135
2004 Q3,-8542,2025-10-15,v135
2004 Q4,-6788,2025-10-15,v135
2004 SEP,-2329,2025-10-15,v135
2005,-29893,2025-10-15,v135
2005 APR,-2692,2025-10-15,v135
2005 AUG,-3127,2025-10-15,v135
2005 DEC,-2667,2025-10-15,v135
2005 FEB,-2614,2025-10-15,v135
2005 JAN,-3034,2025-10-15,v135
2005 JUL,-2671,2025-10-15,v135
2005 JUN,-1571,2025-10-15,v135
2005 MAR,-2862,2025-10-15,v135
2005 MAY,-2310,2025-10-15,v135
2005 NOV,-2470,2025-10-15,v135
2005 OCT,-1894,2025-10-15,v135
2005 Q1,-8510,2025-10-15,v135
2005 Q2,-6573,2025-10-15,v135
2005 Q3,-7779,2025-10-15,v135
2005 Q4,-7031,2025-10-15,v135
2005 SEP,-1981,2025-10-15,v135
2006,-27774,2025-10-15,v135
2006 APR,-2422,2025-10-15,v135
2006 AUG,-2255,2025-10-15,v135
2006 DEC,-2147,2025-10-15,v135
2006 FEB,-3410,2025-10-15,v135
2006 JAN,-3604,2025-10-15,v135
2006 JUL,-2310,2025-10-15,v135
2006 JUN,-1630,2025-10-15,v135
2006 MAR,-2345,2025-10-15,v135
2006 MAY,-3033,2025-10-15,v135
2006 NOV,-1761,2025-10-15,v135
2006 OCT,-1483,2025-10-15,v135
2006 Q1,-9359,2025-10-15,v135
2006 Q2,-7085,2025-10-15,v135
2006 Q3,-5939,2025-10-15,v135
2006 Q4,-5391,2025-10-15,v135
2006 SEP,-1374,2025-10-15,v135
2007,-30001,2025-10-15,v135
2007 APR,-1617,2025-10-15,v135
2007 AUG,-2644,2025-10-15,v135
2007 DEC,-2785,2025-10-15,v135
2007 FEB,-3174,2025-10-15,v135
2007 JAN,-2194,2025-10-15,v135
2007 JUL,-2934,2025-10-15,v135
2007 JUN,-2105,2025-10-15,v135
2007 MAR,-3275,2025-10-15,v135
2007 MAY,-1795,2025-10-15,v135
2007 NOV,-2278,2025-10-15,v135
2007 OCT,-2409,2025-10-15,v135
2007 Q1,-8643,2025-10-15,v135
2007 Q2,-5517,2025-10-15,v135
2007 Q3,-8369,2025-10-15,v135
2007 Q4,-7472,2025-10-15,v135
2007 SEP,-2791,2025-10-15,v135
2008,-26880,2025-10-15,v135
2008 APR,-2438,2025-10-15,v135
2008 AUG,-2469,2025-10-15,v135
2008 DEC,-428,2025-10-15,v135
2008 FEB,-3228,2025-10-15,v135
2008 JAN,-3207,2025-10-15,v135
2008 JUL,-2913,2025-10-15,v135
2008 JUN,-3771,2025-10-15,v135
2008 MAR,-3122,2025-10-15,v135
2008 MAY,-2019,2025-10-15,v135
2008 NOV,-1436,2025-10-15,v135
2008 OCT,-731,2025-10-15,v135
2008 Q1,-9557,2025-10-15,v135
2008 Q2,-8228,2025-10-15,v135
2008 Q3,-6500,2025-10-15,v135
2008 Q4,-2595,2025-10-15,v135
2008 SEP,-1118,2025-10-15,v135
2009,-19321,2025-10-15,v135
2009 APR,-1851,2025-10-15,v135
2009 AUG,-2012,2025-10-15,v135
2009 DEC,-1362,2025-10-15,v135
2009 FEB,-1312,2025-10-15,v135
2009 JAN,-1346,2025-10-15,v135
2009 JUL,-1640,2025-10-15,v135
2009 JUN,-1727,2025-10-15,v135
2009 MAR,-2170,2025-10-15,v135
2009 MAY,-1021,2025-10-15,v135
2009 NOV,-1048,2025-10-15,v135
2009 OCT,-1642,2025-10-15,v135
2009 Q1,-4828,2025-10-15,v135
2009 Q2,-4599,2025-10-15,v135
2009 Q3,-5842,2025-10-15,v135
2009 Q4,-4052,2025-10-15,v135
2009 SEP,-2190,2025-10-15,v135
2010,-25182,2025-10-15,v135
2010 APR,-1604,2025-10-15,v135
2010 AUG,-2641,2025-10-15,v135
2010 DEC,-2623,2025-10-15,v135
2010 FEB,-285,2025-10-15,v135
2010 JAN,-2559,2025-10-15,v135
2010 JUL,-2515,2025-10-15,v135
2010 JUN,-1732,2025-10-15,v135
2010 MAR,-2467,2025-10-15,v135
2010 MAY,-1905,2025-10-15,v135
2010 NOV,-2230,2025-10-15,v135
2010 OCT,-1960,2025-10-15,v135
2010 Q1,-5311,2025-10-15,v135
2010 Q2,-5241,2025-10-15,v135
2010 Q3,-7817,2025-10-15,v135
2010 Q4,-6813,2025-10-15,v135
2010 SEP,-2661,2025-10-15,v135
2011,-13263,2025-10-15,v135
2011 APR,-47,2025-10-15,v135
2011 AUG,-1230,2025-10-15,v135
2011 DEC,-225,2025-10-15,v135
2011 FEB,1469,2025-10-15,v135
2011 JAN,-399,2025-10-15,v135
2011 JUL,-1505,2025-10-15,v135
2011 JUN,-1650,2025-10-15,v135
2011 MAR,-680,2025-10-15,v135
2011 MAY,-3810,2025-10-15,v135
2011 NOV,-1630,2025-10-15,v135
2011 OCT,-1137,2025-10-15,v135
2011 Q1,390,2025-10-15,v135
2011 Q2,-5507,2025-10-15,v135
2011 Q3,-5154,2025-10-15,v135
2011 Q4,-2992,2025-10-15,v135
2011 SEP,-2419,2025-10-15,v135
2012,-16697,2025-10-15,v135
2012 APR,-3246,2025-10-15,v135
2012 AUG,-2533,2025-10-15,v135
2012 DEC,-1679,2025-10-15,v135
2012 FEB,614,2025-10-15,v135
2012 JAN,-549,2025-10-15,v135
2012 JUL,-424,2025-10-15,v135
2012 JUN,-2954,2025-10-15,v135
2012 MAR,-64,2025-10-15,v135
2012 MAY,-1569,2025-10-15,v135
2012 NOV,-1049,2025-10-15,v135
2012 OCT,-1960,2025-10-15,v135
2012 Q1,1,2025-10-15,v135
2012 Q2,-7769,2025-10-15,v135
2012 Q3,-4241,2025-10-15,v135
2012 Q4,-4688,2025-10-15,v135
2012 SEP,-1284,2025-10-15,v135
2013,-23335,2025-10-15,v135
2013 APR,-1179,2025-10-15,v135
2013 AUG,-728,2025-10-15,v135
2013 DEC,-1433,2025-10-15,v135
2013 FEB,-618,2025-10-15,v135
2013 JAN,-600,2025-10-15,v135
2013 JUL,-1504,2025-10-15,v135
2013 JUN,-2676,2025-10-15,v135
2013 MAR,-827,2025-10-15,v135
2013 MAY,-2691,2025-10-15,v135
2013 NOV,-4062,2025-10-15,v135
2013 OCT,-4184,2025-10-15,v135
2013 Q1,-2045,2025-10-15,v135
2013 Q2,-6546,2025-10-15,v135
2013 Q3,-5065,2025-10-15,v135
2013 Q4,-9679,2025-10-15,v135
2013 SEP,-2833,2025-10-15,v135
2014,-32945,2025-10-15,v135
2014 APR,-1721,2025-10-15,v135
2014 AUG,-2533,2025-10-15,v135
2014 DEC,-6440,2025-10-15,v135
2014 FEB,-1984,2025-10-15,v135
2014 JAN,-3116,2025-10-15,v135
2014 JUL,-3258,2025-10-15,v135
2014 JUN,-2072,2025-10-15,v135
2014 MAR,-1413,2025-10-15,v135
2014 MAY,-1282,2025-10-15,v135
2014 NOV,-4048,2025-10-15,v135
2014 OCT,-3133,2025-10-15,v135
2014 Q1,-6513,2025-10-15,v135
2014 Q2,-5075,2025-10-15,v135
2014 Q3,-7736,2025-10-15,v135
2014 Q4,-13621,2025-10-15,v135
2014 SEP,-1945,2025-10-15,v135
2015,-26354,2025-10-15,v135
2015 APR,-1365,2025-10-15,v135
2015 AUG,-1972,2025-10-15,v135
2015 DEC,-576,2025-10-15,v135
2015 FEB,-4048,2025-10-15,v135
2015 JAN,-4430,2025-10-15,v135
2015 JUL,-3309,2025-10-15,v135
2015 JUN,-874,2025-10-15,v135
2015 MAR,-1490,2025-10-15,v135
2015 MAY,-442,2025-10-15,v135
2015 NOV,-1757,2025-10-15,v135
2015 OCT,-4210,2025-10-15,v135
2015 Q1,-9968,2025-10-15,v135
2015 Q2,-2681,2025-10-15,v135
2015 Q3,-7162,2025-10-15,v135
2015 Q4,-6543,2025-10-15,v135
2015 SEP,-1881,2025-10-15,v135
2016,-34410,2025-10-15,v135
2016 APR,-2032,2025-10-15,v135
2016 AUG,-6368,2025-10-15,v135
2016 DEC,-2248,2025-10-15,v135
