period,value,released,version
2002 MAR,993,2025-12-19,v123
2002 Q1,-2762,2025-12-19,v123
2004,48574,2025-12-19,v123
2004 FEB,887,2025-12-19,v123
2004 JAN,922,2025-12-19,v123
2004 MAR,1372,2025-12-19,v123
2004 Q1,3181,2025-12-19,v123
2006,43613,2025-12-19,v123
2006 MAR,2389,2025-12-19,v123
2006 Q1,3196,2025-12-19,v123
2007,41813,2025-12-19,v123
2007 MAR,4362,2025-12-19,v123
2007 Q1,521,2025-12-19,v123
2008,87979,2025-12-19,v123
2008 MAR,5869,2025-12-19,v123
2008 Q1,3762,2025-12-19,v123
2009,161020,2025-12-19,v123
2009 APR,10932,2025-12-19,v123
2009 AUG,11979,2025-12-19,v123
2009 DEC,21337,2025-12-19,v123
2009 JUL,9322,2025-12-19,v123
2009 JUN,16536,2025-12-19,v123
2009 MAR,14039,2025-12-19,v123
2009 MAY,13506,2025-12-19,v123
2009 NOV,14173,2025-12-19,v123
2009 OCT,14802,2025-12-19,v123
2009 Q1,32076,2025-12-19,v123
2009 Q2,40974,2025-12-19,v123
2009 Q3,37658,2025-12-19,v123
2009 Q4,50312,2025-12-19,v123
2009 SEP,16357,2025-12-19,v123
2010,148622,2025-12-19,v123
2010 DEC,17091,2025-12-19,v123
2010 FEB,9844,2025-12-19,v123
2010 JAN,7678,2025-12-19,v123
2010 JUN,12115,2025-12-19,v123
2010 Q1,30700,2025-12-19,v123
2010 Q2,34667,2025-12-19,v123
2010 Q3,37034,2025-12-19,v123
2010 Q4,46221,2025-12-19,v123
2010 SEP,16045,2025-12-19,v123
2011,122164,2025-12-19,v123
2011 DEC,13968,2025-12-19,v123
2011 FEB,9601,2025-12-19,v123
2011 JAN,1206,2025-12-19,v123
2011 JUN,9920,2025-12-19,v123
2011 Q1,24059,2025-12-19,v123
2011 Q2,31494,2025-12-19,v123
2011 Q3,28369,2025-12-19,v123
2011 Q4,38242,2025-12-19,v123
2011 SEP,14066,2025-12-19,v123
2012,130503,2025-12-19,v123
2012 DEC,13481,2025-12-19,v123
2012 FEB,10350,2025-12-19,v123
2012 JAN,750,2025-12-19,v123
2012 JUN,8828,2025-12-19,v123
2012 MAR,12847,2025-12-19,v123
2012 Q1,23947,2025-12-19,v123
2012 Q2,43259,2025-12-19,v123
2012 Q3,25345,2025-12-19,v123
2012 Q4,37952,2025-12-19,v123
2012 SEP,13077,2025-12-19,v123
2014,104006,2025-12-19,v123
2014 FEB,9541,2025-12-19,v123
2014 JAN,307,2025-12-19,v123
2014 Q1,16005,2025-12-19,v123
2015,85620,2025-12-19,v123
2015 MAR,5978,2025-12-19,v123
2015 Q1,9466,2025-12-19,v123
2016,67813,2025-12-19,v123
2016 MAR,4972,2025-12-19,v123
2016 Q1,4539,2025-12-19,v123
2020,269956,2025-12-19,v123
2020 MAR,6847,2025-12-19,v123
2020 Q1,587,2025-12-19,v123
2021,161177,2025-12-19,v123
2021 APR,23528,2025-12-19,v123
2021 AUG,13902,2025-12-19,v123
2021 DEC,9837,2025-12-19,v123
2021 JUL,4306,2025-12-19,v123
2021 JUN,18732,2025-12-19,v123
2021 MAY,17137,2025-12-19,v123
2021 NOV,7368,2025-12-19,v123
2021 OCT,8022,2025-12-19,v123
2021 Q2,59397,2025-12-19,v123
2021 Q4,25227,2025-12-19,v123
2021 SEP,16787,2025-12-19,v123
2022,107926,2025-12-19,v123
2022 APR,13409,2025-12-19,v123
2022 AUG,7848,2025-12-19,v123
2022 JUL,586,2025-12-19,v123
2022 MAR,5535,2025-12-19,v123
2022 MAY,8709,2025-12-19,v123
2022 NOV,15533,2025-12-19,v123
2022 OCT,11064,2025-12-19,v123
2022 Q1,675,2025-12-19,v123
2022 Q2,40969,2025-12-19,v123
2022 Q3,23767,2025-12-19,v123
2022 Q4,42515,2025-12-19,v123
2022 SEP,15333,2025-12-19,v123
2023,143216,2025-12-19,v123
2023 APR,19953,2025-12-19,v123
2023 AUG,11420,2025-12-19,v123
2023 DEC,8094,2025-12-19,v123
2023 JUL,2672,2025-12-19,v123
2023 JUN,19043,2025-12-19,v123
2023 MAR,17569,2025-12-19,v123
2023 MAY,15334,2025-12-19,v123
2023 NOV,14979,2025-12-19,v123
2023 OCT,16446,2025-12-19,v123
2023 Q1,19854,2025-12-19,v123
2023 Q2,54330,2025-12-19,v123
2023 Q3,29513,2025-12-19,v123
2023 Q4,39519,2025-12-19,v123
2023 SEP,15421,2025-12-19,v123
2024,152240,2025-12-19,v123
2024 APR,19391,2025-12-19,v123
2024 AUG,14908,2025-12-19,v123
2024 DEC,18690,2025-12-19,v123
2024 FEB,11332,2025-12-19,v123
2024 JAN,-14329,2025-12-19,v123
2024 JUL,3999,2025-12-19,v123
2024 JUN,14666,2025-12-19,v123
2024 MAR,14234,2025-12-19,v123
2024 MAY,17577,2025-12-19,v123
2024 NOV,13554,2025-12-19,v123
2024 OCT,19397,2025-12-19,v123
2024 Q1,11237,2025-12-19,v123
2024 Q2,51634,2025-12-19,v123
2024 Q3,37728,2025-12-19,v123
2024 Q4,51641,2025-12-19,v123
2024 SEP,18821,2025-12-19,v123
2025 APR,19801,2025-12-19,v123
2025 AUG,14347,2025-12-19,v123
2025 FEB,12110,2025-12-19,v123
2025 JAN,-14473,2025-12-19,v123
2025 JUL,601,2025-12-19,v123
2025 JUN,24676,2025-12-19,v123
2025 MAR,13924,2025-12-19,v123
2025 MAY,18743,2025-12-19,v123
2025 NOV,11653,2025-12-19,v123
2025 OCT,21189,2025-12-19,v123
2025 Q1,11561,2025-12-19,v123
2025 Q2,63220,2025-12-19,v123
2025 Q3,36278,2025-12-19,v123
2025 SEP,21330,2025-12-19,v123
2023,143180,2026-01-22,v124
2023 APR,19949,2026-01-22,v124
2023 AUG,11414,2026-01-22,v124
2023 DEC,8091,2026-01-22,v124
2023 JUL,2667,2026-01-22,v124
2023 JUN,19038,2026-01-22,v124
2023 MAY,15330,2026-01-22,v124
2023 NOV,14977,2026-01-22,v124
2023 OCT,16443,2026-01-22,v124
2023 Q2,54317,2026-01-22,v124
2023 Q3,29498,2026-01-22,v124
2023 Q4,39511,2026-01-22,v124
2023 SEP,15417,2026-01-22,v124
2024,152010,2026-01-22,v124
2024 APR,19364,2026-01-22,v124
2024 AUG,14882,2026-01-22,v124
2024 DEC,18663,2026-01-22,v124
2024 FEB,11330,2026-01-22,v124
2024 JAN,-14331,2026-01-22,v124
2024 JUL,3973,2026-01-22,v124
2024 JUN,14638,2026-01-22,v124
2024 MAR,14247,2026-01-22,v124
2024 MAY,17551,2026-01-22,v124
2024 NOV,13529,2026-01-22,v124
2024 OCT,19371,2026-01-22,v124
2024 Q1,11246,2026-01-22,v124
2024 Q2,51553,2026-01-22,v124
2024 Q3,37648,2026-01-22,v124
2024 Q4,51563,2026-01-22,v124
2024 SEP,18793,2026-01-22,v124
2025,151924,2026-01-22,v124
2025 APR,19949,2026-01-22,v124
2025 AUG,14721,2026-01-22,v124
2025 DEC,11578,2026-01-22,v124
2025 FEB,12081,2026-01-22,v124
2025 JAN,-14499,2026-01-22,v124
2025 JUL,998,2026-01-22,v124
2025 JUN,24672,2026-01-22,v124
2025 MAR,13926,2026-01-22,v124
2025 MAY,18890,2026-01-22,v124
2025 NOV,10941,2026-01-22,v124
2025 OCT,16874,2026-01-22,v124
2025 Q1,11508,2026-01-22,v124
2025 Q2,63511,2026-01-22,v124
2025 Q3,37512,2026-01-22,v124
2025 Q4,39393,2026-01-22,v124
2025 SEP,21793,2026-01-22,v124
2021,161176,2026-02-20,v125
2021 DEC,9836,2026-02-20,v125
2021 Q4,25226,2026-02-20,v125
2022,107940,2026-02-20,v125
2022 APR,13408,2026-02-20,v125
2022 AUG,7850,2026-02-20,v125
2022 DEC,15924,2026-02-20,v125
2022 FEB,7096,2026-02-20,v125
2022 JAN,-11958,2026-02-20,v125
2022 JUN,18850,2026-02-20,v125
2022 MAR,5534,2026-02-20,v125
2022 MAY,8708,2026-02-20,v125
2022 NOV,15538,2026-02-20,v125
2022 OCT,11068,2026-02-20,v125
2022 Q1,672,2026-02-20,v125
2022 Q2,40966,2026-02-20,v125
2022 Q3,23772,2026-02-20,v125
2022 Q4,42530,2026-02-20,v125
2022 SEP,15336,2026-02-20,v125
2023,143325,2026-02-20,v125
2023 APR,19960,2026-02-20,v125
2023 AUG,11428,2026-02-20,v125
2023 DEC,8104,2026-02-20,v125
2023 FEB,10925,2026-02-20,v125
2023 JAN,-8623,2026-02-20,v125
2023 JUL,2681,2026-02-20,v125
2023 JUN,19051,2026-02-20,v125
2023 MAR,17579,2026-02-20,v125
2023 MAY,15342,2026-02-20,v125
2023 NOV,14991,2026-02-20,v125
2023 OCT,16457,2026-02-20,v125
2023 Q1,19881,2026-02-20,v125
2023 Q2,54353,2026-02-20,v125
2023 Q3,29539,2026-02-20,v125
2023 Q4,39552,2026-02-20,v125
2023 SEP,15430,2026-02-20,v125
2024,152426,2026-02-20,v125
2024 APR,19420,2026-02-20,v125
2024 AUG,14927,2026-02-20,v125
2024 DEC,18678,2026-02-20,v125
2024 FEB,11344,2026-02-20,v125
2024 JAN,-14319,2026-02-20,v125
2024 JUL,4019,2026-02-20,v125
2024 JUN,14685,2026-02-20,v125
2024 MAR,14270,2026-02-20,v125
2024 MAY,17605,2026-02-20,v125
2024 NOV,13555,2026-02-20,v125
2024 OCT,19406,2026-02-20,v125
2024 Q1,11295,2026-02-20,v125
2024 Q2,51710,2026-02-20,v125
2024 Q3,37782,2026-02-20,v125
2024 Q4,51639,2026-02-20,v125
2024 SEP,18836,2026-02-20,v125
2025,154053,2026-02-20,v125
2025 APR,20007,2026-02-20,v125
2025 AUG,15239,2026-02-20,v125
2025 DEC,13355,2026-02-20,v125
2025 FEB,12117,2026-02-20,v125
2025 JAN,-14462,2026-02-20,v125
2025 JUL,1473,2026-02-20,v125
2025 JUN,24689,2026-02-20,v125
2025 MAR,13956,2026-02-20,v125
2025 MAY,18645,2026-02-20,v125
2025 NOV,10380,2026-02-20,v125
2025 OCT,16183,2026-02-20,v125
2025 Q1,11611,2026-02-20,v125
2025 Q2,63341,2026-02-20,v125
2025 Q3,39183,2026-02-20,v125
2025 Q4,39918,2026-02-20,v125
2025 SEP,22471,2026-02-20,v125
2026 JAN,-30366,2026-02-20,v125
2019,49618,2026-03-20,v126
2019 APR,11139,2026-03-20,v126
2019 DEC,6044,2026-03-20,v126
2019 JUN,6789,2026-03-20,v126
2019 MAY,4671,2026-03-20,v126
2019 Q2,22599,2026-03-20,v126
2019 Q3,12440,2026-03-20,v126
2019 Q4,22745,2026-03-20,v126
2019 SEP,8706,2026-03-20,v126
2020,269991,2026-03-20,v126
2020 APR,49006,2026-03-20,v126
2020 AUG,24021,2026-03-20,v126
2020 DEC,23930,2026-03-20,v126
2020 FEB,1934,2026-03-20,v126
2020 JAN,-8196,2026-03-20,v126
2020 JUL,21844,2026-03-20,v126
2020 JUN,32165,2026-03-20,v126
2020 MAR,6848,2026-03-20,v126
2020 MAY,51126,2026-03-20,v126
2020 NOV,21416,2026-03-20,v126
2020 OCT,17914,2026-03-20,v126
2020 Q1,586,2026-03-20,v126
2020 Q2,132297,2026-03-20,v126
2020 Q3,73848,2026-03-20,v126
2020 Q4,63260,2026-03-20,v126
2020 SEP,27983,2026-03-20,v126
2021,161116,2026-03-20,v126
2021 APR,23520,2026-03-20,v126
2021 AUG,13897,2026-03-20,v126
2021 DEC,9826,2026-03-20,v126
2021 FEB,15477,2026-03-20,v126
2021 JAN,1251,2026-03-20,v126
2021 JUL,4301,2026-03-20,v126
2021 JUN,18719,2026-03-20,v126
2021 MAR,24841,2026-03-20,v126
2021 MAY,17129,2026-03-20,v126
2021 NOV,7361,2026-03-20,v126
2021 OCT,8015,2026-03-20,v126
2021 Q1,41569,2026-03-20,v126
2021 Q2,59368,2026-03-20,v126
2021 Q3,34977,2026-03-20,v126
2021 Q4,25202,2026-03-20,v126
2021 SEP,16779,2026-03-20,v126
2022,108118,2026-03-20,v126
2022 APR,13430,2026-03-20,v126
2022 AUG,7867,2026-03-20,v126
2022 DEC,15941,2026-03-20,v126
2022 FEB,7095,2026-03-20,v126
2022 JAN,-11959,2026-03-20,v126
2022 JUL,603,2026-03-20,v126
2022 JUN,18867,2026-03-20,v126
2022 MAR,5537,2026-03-20,v126
2022 MAY,8730,2026-03-20,v126
2022 NOV,15563,2026-03-20,v126
2022 OCT,11093,2026-03-20,v126
2022 Q1,673,2026-03-20,v126
2022 Q2,41027,2026-03-20,v126
2022 Q3,23821,2026-03-20,v126
2022 Q4,42597,2026-03-20,v126
2022 SEP,15351,2026-03-20,v126
2023,143548,2026-03-20,v126
2023 APR,19988,2026-03-20,v126
2023 AUG,11450,2026-03-20,v126
2023 DEC,8117,2026-03-20,v126
2023 FEB,10937,2026-03-20,v126
2023 JAN,-8611,2026-03-20,v126
2023 JUL,2703,2026-03-20,v126
2023 JUN,19080,2026-03-20,v126
2023 MAR,17589,2026-03-20,v126
2023 MAY,15370,2026-03-20,v126
2023 NOV,15000,2026-03-20,v126
2023 OCT,16466,2026-03-20,v126
2023 Q1,19915,2026-03-20,v126
2023 Q2,54438,2026-03-20,v126
2023 Q3,29612,2026-03-20,v126
2023 Q4,39583,2026-03-20,v126
2023 SEP,15459,2026-03-20,v126
2024,151455,2026-03-20,v126
2024 APR,19329,2026-03-20,v126
2024 AUG,14803,2026-03-20,v126
2024 DEC,18568,2026-03-20,v126
2024 FEB,11353,2026-03-20,v126
2024 JAN,-14310,2026-03-20,v126
2024 JUL,3895,2026-03-20,v126
2024 JUN,14586,2026-03-20,v126
2024 MAR,14282,2026-03-20,v126
2024 MAY,17500,2026-03-20,v126
2024 NOV,13446,2026-03-20,v126
2024 OCT,19298,2026-03-20,v126
2024 Q1,11325,2026-03-20,v126
2024 Q2,51415,2026-03-20,v126
2024 Q3,37403,2026-03-20,v126
2024 Q4,51312,2026-03-20,v126
2024 SEP,18705,2026-03-20,v126
2025,155024,2026-03-20,v126
2025 APR,20023,2026-03-20,v126
2025 AUG,15545,2026-03-20,v126
2025 DEC,13692,2026-03-20,v126
2025 FEB,12125,2026-03-20,v126
2025 JAN,-14455,2026-03-20,v126
2025 JUL,1710,2026-03-20,v126
2025 JUN,24325,2026-03-20,v126
2025 MAR,13964,2026-03-20,v126
2025 MAY,18554,2026-03-20,v126
2025 NOV,10369,2026-03-20,v126
2025 OCT,16424,2026-03-20,v126
2025 Q1,11634,2026-03-20,v126
2025 Q2,62902,2026-03-20,v126
2025 Q3,40003,2026-03-20,v126
2025 Q4,40485,2026-03-20,v126
2025 SEP,22748,2026-03-20,v126
2026 FEB,14329,2026-03-20,v126
2026 JAN,-31855,2026-03-20,v126
2018,51026,2026-04-22,v127
2018 MAR,1784,2026-04-22,v127
2018 Q1,-1449,2026-04-22,v127
2023,143560,2026-04-22,v127
2023 DEC,8118,2026-04-22,v127
2023 JUN,19082,2026-04-22,v127
2023 NOV,15003,2026-04-22,v127
2023 OCT,16469,2026-04-22,v127
2023 Q2,54440,2026-04-22,v127
2023 Q3,29615,2026-04-22,v127
2023 Q4,39590,2026-04-22,v127
2023 SEP,15462,2026-04-22,v127
2024,151470,2026-04-22,v127
2024 APR,19328,2026-04-22,v127
2024 AUG,14799,2026-04-22,v127
2024 DEC,18581,2026-04-22,v127
2024 FEB,11357,2026-04-22,v127
2024 JAN,-14306,2026-04-22,v127
2024 JUL,3890,2026-04-22,v127
2024 JUN,14582,2026-04-22,v127
2024 MAR,14283,2026-04-22,v127
2024 MAY,17498,2026-04-22,v127
2024 NOV,13455,2026-04-22,v127
2024 OCT,19300,2026-04-22,v127
2024 Q1,11334,2026-04-22,v127
2024 Q2,51408,2026-04-22,v127
2024 Q3,37392,2026-04-22,v127
2024 Q4,51336,2026-04-22,v127
2024 SEP,18703,2026-04-22,v127
2025,150545,2026-04-22,v127
2025 APR,19662,2026-04-22,v127
2025 AUG,15165,2026-04-22,v127
2025 DEC,12671,2026-04-22,v127
2025 FEB,12162,2026-04-22,v127
2025 JAN,-14421,2026-04-22,v127
2025 JUL,1241,2026-04-22,v127
2025 JUN,24336,2026-04-22,v127
2025 MAR,13977,2026-04-22,v127
2025 MAY,18389,2026-04-22,v127
2025 NOV,9586,2026-04-22,v127
2025 OCT,15626,2026-04-22,v127
2025 Q1,11718,2026-04-22,v127
2025 Q2,62387,2026-04-22,v127
2025 Q3,38557,2026-04-22,v127
2025 Q4,37883,2026-04-22,v127
2025 SEP,22151,2026-04-22,v127
2026 FEB,12821,2026-04-22,v127
2026 JAN,-32225,2026-04-22,v127
2026 MAR,12605,2026-04-22,v127
2026 Q1,-6799,2026-04-22,v127
2024,151440,2026-05-21,v128
2024 AUG,14794,2026-05-21,v128
2024 DEC,18576,2026-05-21,v128
2024 JUL,3885,2026-05-21,v128
2024 NOV,13450,2026-05-21,v128
2024 OCT,19295,2026-05-21,v128
2024 Q3,37377,2026-05-21,v128
2024 Q4,51321,2026-05-21,v128
2024 SEP,18698,2026-05-21,v128
2025,150556,2026-05-21,v128
2025 APR,19464,2026-05-21,v128
2025 AUG,15144,2026-05-21,v128
2025 DEC,12805,2026-05-21,v128
2025 FEB,12157,2026-05-21,v128
2025 JAN,-14426,2026-05-21,v128
2025 JUL,1298,2026-05-21,v128
2025 JUN,24222,2026-05-21,v128
2025 MAR,13972,2026-05-21,v128
2025 MAY,18203,2026-05-21,v128
2025 NOV,9739,2026-05-21,v128
2025 OCT,15855,2026-05-21,v128
2025 Q1,11703,2026-05-21,v128
2025 Q2,61889,2026-05-21,v128
2025 Q3,38565,2026-05-21,v128
2025 Q4,38399,2026-05-21,v128
2025 SEP,22123,2026-05-21,v128
2026 APR,24343,2026-05-21,v128
2026 FEB,11774,2026-05-21,v128
2026 JAN,-33129,2026-05-21,v128
2026 MAR,11483,2026-05-21,v128
2026 Q1,-9872,2026-05-21,v128
2012,130512,2026-06-18,v129
2012 AUG,9994,2026-06-18,v129
2012 DEC,13484,2026-06-18,v129
2012 JUL,2276,2026-06-18,v129
2012 NOV,12286,2026-06-18,v129
2012 OCT,12189,2026-06-18,v129
2012 Q3,25347,2026-06-18,v129
2012 Q4,37959,2026-06-18,v129
2013,103620,2026-06-18,v129
2013 AUG,8538,2026-06-18,v129
2013 DEC,10876,2026-06-18,v129
2013 FEB,7135,2026-06-18,v129
2013 JAN,-685,2026-06-18,v129
2013 JUL,3554,2026-06-18,v129
2013 JUN,8310,2026-06-18,v129
2013 MAR,10727,2026-06-18,v129
2013 OCT,11286,2026-06-18,v129
2013 Q1,17177,2026-06-18,v129
2013 Q2,28718,2026-06-18,v129
2013 Q3,24094,2026-06-18,v129
2014,103991,2026-06-18,v129
2014 APR,12556,2026-06-18,v129
2014 AUG,8732,2026-06-18,v129
2014 JUL,3500,2026-06-18,v129
2014 JUN,7930,2026-06-18,v129
2014 MAR,6154,2026-06-18,v129
2014 MAY,10105,2026-06-18,v129
2014 NOV,8869,2026-06-18,v129
2014 OCT,11487,2026-06-18,v129
2014 Q1,16002,2026-06-18,v129
2014 Q2,30591,2026-06-18,v129
2014 Q3,24983,2026-06-18,v129
2014 Q4,32415,2026-06-18,v129
2014 SEP,12751,2026-06-18,v129
2015,85643,2026-06-18,v129
2015 APR,11971,2026-06-18,v129
2015 AUG,8648,2026-06-18,v129
2015 DEC,7400,2026-06-18,v129
2015 FEB,6512,2026-06-18,v129
2015 JAN,-3022,2026-06-18,v129
2015 JUL,1958,2026-06-18,v129
2015 JUN,7705,2026-06-18,v129
2015 MAR,5977,2026-06-18,v129
2015 MAY,7469,2026-06-18,v129
2015 NOV,9230,2026-06-18,v129
2015 OCT,10386,2026-06-18,v129
2015 Q1,9467,2026-06-18,v129
2015 Q2,27145,2026-06-18,v129
2015 Q3,22015,2026-06-18,v129
2015 Q4,27016,2026-06-18,v129
2015 SEP,11409,2026-06-18,v129
2016,67828,2026-06-18,v129
2016 APR,12180,2026-06-18,v129
2016 AUG,7258,2026-06-18,v129
2016 DEC,5305,2026-06-18,v129
2016 FEB,5724,2026-06-18,v129
2016 JAN,-6161,2026-06-18,v129
2016 JUL,721,2026-06-18,v129
2016 JUN,4876,2026-06-18,v129
2016 MAR,4969,2026-06-18,v129
2016 MAY,7246,2026-06-18,v129
2016 NOV,6938,2026-06-18,v129
2016 OCT,7966,2026-06-18,v129
2016 Q1,4532,2026-06-18,v129
2016 Q2,24302,2026-06-18,v129
2016 Q3,18785,2026-06-18,v129
2016 Q4,20209,2026-06-18,v129
2016 SEP,10806,2026-06-18,v129
2017,54632,2026-06-18,v129
2017 APR,12624,2026-06-18,v129
2017 AUG,5450,2026-06-18,v129
2017 DEC,4360,2026-06-18,v129
2017 FEB,-179,2026-06-18,v129
2017 JAN,-8614,2026-06-18,v129
2017 JUL,219,2026-06-18,v129
2017 JUN,6458,2026-06-18,v129
2017 MAR,2675,2026-06-18,v129
2017 MAY,7152,2026-06-18,v129
2017 NOV,6529,2026-06-18,v129
2017 OCT,8024,2026-06-18,v129
2017 Q1,-6118,2026-06-18,v129
2017 Q2,26234,2026-06-18,v129
2017 Q3,15603,2026-06-18,v129
2017 Q4,18913,2026-06-18,v129
2017 SEP,9934,2026-06-18,v129
2018,51037,2026-06-18,v129
2018 APR,10036,2026-06-18,v129
2018 AUG,6986,2026-06-18,v129
2018 DEC,5433,2026-06-18,v129
2018 FEB,2578,2026-06-18,v129
2018 JAN,-5815,2026-06-18,v129
2018 JUL,-2494,2026-06-18,v129
2018 JUN,4103,2026-06-18,v129
2018 MAY,4492,2026-06-18,v129
2018 NOV,5794,2026-06-18,v129
2018 OCT,9259,2026-06-18,v129
2018 Q1,-1453,2026-06-18,v129
2018 Q2,18631,2026-06-18,v129
2018 Q3,13373,2026-06-18,v129
2018 Q4,20486,2026-06-18,v129
2018 SEP,8881,2026-06-18,v129
2019,49646,2026-06-18,v129
2019 APR,11142,2026-06-18,v129
2019 AUG,4891,2026-06-18,v129
2019 DEC,6050,2026-06-18,v129
2019 FEB,2125,2026-06-18,v129
2019 JAN,-10270,2026-06-18,v129
2019 JUL,-1151,2026-06-18,v129
2019 JUN,6791,2026-06-18,v129
2019 MAR,-19,2026-06-18,v129
2019 MAY,4674,2026-06-18,v129
2019 NOV,5450,2026-06-18,v129
2019 OCT,11255,2026-06-18,v129
2019 Q1,-8164,2026-06-18,v129
2019 Q2,22607,2026-06-18,v129
2019 Q3,12448,2026-06-18,v129
2019 Q4,22755,2026-06-18,v129
2019 SEP,8708,2026-06-18,v129
2020,269984,2026-06-18,v129
2020 APR,49007,2026-06-18,v129
2020 DEC,23929,2026-06-18,v129
2020 FEB,1931,2026-06-18,v129
2020 JAN,-8200,2026-06-18,v129
2020 MAR,6846,2026-06-18,v129
2020 MAY,51127,2026-06-18,v129
2020 Q1,577,2026-06-18,v129
2020 Q2,132299,2026-06-18,v129
2020 Q3,73849,2026-06-18,v129
2020 Q4,63259,2026-06-18,v129
2020 SEP,27984,2026-06-18,v129
2021,161122,2026-06-18,v129
2021 APR,23521,2026-06-18,v129
2021 AUG,13896,2026-06-18,v129
2021 DEC,9827,2026-06-18,v129
2021 FEB,15478,2026-06-18,v129
2021 JAN,1250,2026-06-18,v129
2021 JUL,4300,2026-06-18,v129
2021 JUN,18721,2026-06-18,v129
2021 MAR,24842,2026-06-18,v129
2021 MAY,17130,2026-06-18,v129
2021 Q1,41570,2026-06-18,v129
2021 Q2,59372,2026-06-18,v129
2021 Q4,25203,2026-06-18,v129
2021 SEP,16781,2026-06-18,v129
2022,108131,2026-06-18,v129
2022 APR,13432,2026-06-18,v129
2022 AUG,7869,2026-06-18,v129
2022 DEC,15943,2026-06-18,v129
2022 JUL,605,2026-06-18,v129
2022 JUN,18871,2026-06-18,v129
2022 MAR,5532,2026-06-18,v129
2022 MAY,8732,2026-06-18,v129
2022 NOV,15564,2026-06-18,v129
2022 OCT,11094,2026-06-18,v129
2022 Q1,668,2026-06-18,v129
2022 Q2,41035,2026-06-18,v129
2022 Q3,23827,2026-06-18,v129
2022 Q4,42601,2026-06-18,v129
2022 SEP,15353,2026-06-18,v129
2023,143576,2026-06-18,v129
2023 APR,19991,2026-06-18,v129
2023 AUG,11452,2026-06-18,v129
2023 FEB,10935,2026-06-18,v129
2023 JAN,-8613,2026-06-18,v129
2023 JUL,2705,2026-06-18,v129
2023 JUN,19085,2026-06-18,v129
2023 MAR,17588,2026-06-18,v129
2023 MAY,15373,2026-06-18,v129
2023 NOV,15007,2026-06-18,v129
2023 OCT,16473,2026-06-18,v129
2023 Q1,19910,2026-06-18,v129
2023 Q2,54449,2026-06-18,v129
2023 Q3,29619,2026-06-18,v129
2023 Q4,39598,2026-06-18,v129
2024,152004,2026-06-18,v129
2024 APR,19358,2026-06-18,v129
2024 AUG,14873,2026-06-18,v129
2024 DEC,18646,2026-06-18,v129
2024 FEB,11372,2026-06-18,v129
2024 JAN,-14291,2026-06-18,v129
2024 JUL,3963,2026-06-18,v129
2024 JUN,14617,2026-06-18,v129
2024 MAR,14295,2026-06-18,v129
2024 MAY,17528,2026-06-18,v129
2024 NOV,13512,2026-06-18,v129
2024 OCT,19357,2026-06-18,v129
2024 Q1,11376,2026-06-18,v129
2024 Q2,51503,2026-06-18,v129
2024 Q3,37610,2026-06-18,v129
2024 Q4,51515,2026-06-18,v129
2024 SEP,18774,2026-06-18,v129
2025,147593,2026-06-18,v129
2025 APR,19521,2026-06-18,v129
2025 AUG,14823,2026-06-18,v129
2025 DEC,12505,2026-06-18,v129
2025 FEB,11869,2026-06-18,v129
2025 JAN,-14715,2026-06-18,v129
2025 JUL,977,2026-06-18,v129
2025 JUN,23878,2026-06-18,v129
2025 MAR,13684,2026-06-18,v129
2025 MAY,17857,2026-06-18,v129
2025 NOV,9440,2026-06-18,v129
2025 OCT,15682,2026-06-18,v129
2025 Q1,10838,2026-06-18,v129
2025 Q2,61256,2026-06-18,v129
2025 Q3,37872,2026-06-18,v129
2025 Q4,37627,2026-06-18,v129
2025 SEP,22072,2026-06-18,v129
2026 APR,23033,2026-06-18,v129
2026 FEB,12260,2026-06-18,v129
2026 JAN,-32911,2026-06-18,v129
2026 MAR,11857,2026-06-18,v129
2026 MAY,23294,2026-06-18,v129
2026 Q1,-8794,2026-06-18,v129
2024,152144,2026-07-20,v130
2024 DEC,18649,2026-07-20,v130
2024 MAR,14417,2026-07-20,v130
2024 NOV,13517,2026-07-20,v130
2024 OCT,19362,2026-07-20,v130
2024 Q1,11498,2026-07-20,v130
2024 Q3,37615,2026-07-20,v130
2024 Q4,51528,2026-07-20,v130
2024 SEP,18779,2026-07-20,v130
2025,147602,2026-07-20,v130
2025 APR,19524,2026-07-20,v130
2025 AUG,14828,2026-07-20,v130
2025 DEC,12478,2026-07-20,v130
2025 FEB,11873,2026-07-20,v130
2025 JAN,-14711,2026-07-20,v130
2025 JUL,982,2026-07-20,v130
2025 JUN,23883,2026-07-20,v130
2025 MAR,13689,2026-07-20,v130
2025 MAY,17861,2026-07-20,v130
2025 Q1,10851,2026-07-20,v130
2025 Q2,61268,2026-07-20,v130
2025 Q3,37883,2026-07-20,v130
2025 Q4,37600,2026-07-20,v130
2025 SEP,22073,2026-07-20,v130
2026 APR,21581,2026-07-20,v130
2026 FEB,12224,2026-07-20,v130
2026 JAN,-32933,2026-07-20,v130
2026 JUN,15989,2026-07-20,v130
2026 MAR,11994,2026-07-20,v130
2026 MAY,19995,2026-07-20,v130
2026 Q1,-8715,2026-07-20,v130
2026 Q2,57565,2026-07-20,v130
2023,143563,2026-08-20,current
2023 AUG,11451,2026-08-20,current
2023 DEC,8113,2026-08-20,current
2023 JUN,19086,2026-08-20,current
2023 NOV,15005,2026-08-20,current
2023 OCT,16470,2026-08-20,current
2023 Q2,54450,2026-08-20,current
